groupe_id,debut_semaine,numero_semaine,annee,mois,_conso_reelle,conso_semaine_1,conso_moyenne_4sem,tendance_ratio_accel,campagne_nb_30j,budget_quota_libre,budget_ratio_libre,saison_multiplicateur,saison_conso_historique_semaine,evenement_prochain_jours,jours_avant_zero_rythme_event,target_conso_7j,target_conso_14j,target_conso_30j
2,2025-09-22 00:00:00+01:00,39,2025,9,247.0,194.0,218.25,0.8889,1,3279.0,0.0863,2.47,217.25,1.0,42.5783,178.0,377.0,792.0
2,2025-09-29 00:00:00+01:00,40,2025,9,178.0,247.0,232.5,1.0624,1,3032.0,0.0798,2.47,206.25,1.0,36.9579,199.0,419.0,814.0
2,2025-10-06 00:00:00+01:00,41,2025,10,199.0,178.0,208.25,0.8547,1,3924.0,0.1005,2.47,206.0,1.0,53.4005,220.0,415.0,821.0
2,2025-10-13 00:00:00+01:00,42,2025,10,220.0,199.0,204.5,0.9731,1,3725.0,0.0954,2.44,215.5,1.0,52.2566,195.0,395.0,795.0
2,2025-10-20 00:00:00+01:00,43,2025,10,195.0,220.0,211.0,1.0427,1,3505.0,0.0897,2.52,205.75,1.0,46.1427,200.0,406.0,849.0
2,2025-10-27 00:00:00+01:00,44,2025,10,200.0,195.0,198.0,0.9848,1,3310.0,0.0848,2.52,211.5,1.0,46.4366,206.0,400.0,858.0
2,2025-11-03 00:00:00+01:00,45,2025,11,206.0,200.0,203.5,0.9828,1,3110.0,0.0796,2.49,209.0,1.0,42.963,194.0,443.0,858.0
2,2025-11-10 00:00:00+01:00,46,2025,11,194.0,206.0,205.25,1.0037,1,3974.0,0.099,2.49,207.5,1.0,54.4306,249.0,458.0,833.0
2,2025-11-17 00:00:00+01:00,47,2025,11,249.0,194.0,198.75,0.9761,1,3780.0,0.0942,2.44,199.0,1.0,54.5623,209.0,415.0,795.0
2,2025-11-24 00:00:00+01:00,48,2025,11,209.0,249.0,212.25,1.1731,1,3531.0,0.088,2.53,184.75,1.0,46.0286,206.0,375.0,944.0
2,2025-12-01 00:00:00+01:00,49,2025,12,206.0,209.0,214.5,0.9744,1,3322.0,0.0828,2.53,187.5,1.0,42.8499,169.0,380.0,1043.0
2,2025-12-08 00:00:00+01:00,50,2025,12,169.0,206.0,214.5,0.9604,1,4721.0,0.1131,2.43,212.0,1.0,63.4013,211.0,569.0,1102.0
2,2025-12-15 00:00:00+01:00,51,2025,12,211.0,169.0,208.25,0.8115,1,4552.0,0.1091,2.52,211.25,1.0,60.7176,358.0,663.0,1130.0
2,2025-12-22 00:00:00+01:00,52,2025,12,358.0,211.0,198.75,1.0616,1,4341.0,0.104,4.76,240.0,1.0,32.1199,305.0,533.0,956.0
2,2025-12-29 00:00:00+01:00,1,2026,12,305.0,358.0,236.0,1.5169,1,3983.0,0.0954,4.76,257.5,1.0,24.8193,228.0,467.0,863.0
2,2026-01-05 00:00:00+01:00,2,2026,1,228.0,305.0,260.75,1.1697,1,3678.0,0.0881,3.53,237.1429,1.0,27.9712,239.0,423.0,824.0
2,2026-01-12 00:00:00+01:00,3,2026,1,239.0,228.0,275.5,0.8276,1,4520.0,0.1056,2.61,217.6667,1.0,44.0022,184.0,396.0,785.0
2,2026-01-19 00:00:00+01:00,4,2026,1,184.0,239.0,282.5,0.846,1,4281.0,0.1,2.61,210.1667,1.0,40.6429,212.0,401.0,794.0
2,2026-01-26 00:00:00+01:00,5,2026,1,212.0,184.0,239.0,0.7699,1,4097.0,0.0957,2.5,204.0,1.0,47.9983,189.0,389.0,793.0
2,2026-02-02 00:00:00+01:00,6,2026,2,189.0,212.0,215.75,0.9826,1,3885.0,0.0908,2.66,206.0,1.0,47.3867,200.0,393.0,808.0
2,2026-02-09 00:00:00+01:00,7,2026,2,200.0,189.0,206.0,0.9175,1,4766.0,0.1086,2.66,196.5,1.0,60.884,193.0,404.0,934.0
2,2026-02-16 00:00:00+01:00,8,2026,2,193.0,200.0,196.25,1.0191,1,4566.0,0.1041,2.56,206.3333,1.0,63.6186,211.0,415.0,1147.0
2,2026-02-23 00:00:00+01:00,9,2026,2,211.0,193.0,198.5,0.9723,1,4373.0,0.0997,2.56,225.6667,1.0,60.2389,204.0,530.0,1272.0
2,2026-03-02 00:00:00+01:00,10,2026,3,204.0,211.0,198.25,1.0643,1,4162.0,0.0949,2.79,229.6667,1.0,52.6724,326.0,732.0,1531.0
2,2026-03-09 00:00:00+01:00,11,2026,3,326.0,204.0,202.0,1.0099,1,5563.0,0.1223,4.42,314.1667,1.0,43.6148,406.0,742.0,1702.0
2,2026-03-16 00:00:00+01:00,12,2026,3,406.0,326.0,233.5,1.3961,1,5237.0,0.1152,4.5,390.1667,1.0,34.8884,336.0,799.0,1722.0
2,2026-03-23 00:00:00+01:00,13,2026,3,336.0,406.0,286.75,1.4159,1,4831.0,0.1062,4.5,366.8333,1.0,26.2071,463.0,960.0,1519.0
3,2022-12-26 00:00:00+01:00,52,2022,12,15.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,999.0,88.0,166.0,333.0
3,2023-01-02 00:00:00+01:00,1,2023,1,88.0,15.0,15.0,1.0,1,0.0,0.0,3.53,15.0,1.0,999.0,78.0,157.0,319.0
3,2023-01-09 00:00:00+01:00,2,2023,1,78.0,88.0,51.5,1.7087,1,381.0,0.9071,3.53,51.5,1.0,14.6704,79.0,167.0,304.0
3,2023-01-16 00:00:00+01:00,3,2023,1,79.0,78.0,60.3333,1.2928,1,303.0,0.7214,2.61,60.3333,1.0,13.4692,88.0,162.0,305.0
3,2023-01-23 00:00:00+01:00,4,2023,1,88.0,79.0,65.0,1.2154,1,224.0,0.5333,2.61,65.0,1.0,9.2426,74.0,137.0,293.0
3,2023-01-30 00:00:00+01:00,5,2023,1,74.0,88.0,83.25,1.0571,1,136.0,0.3238,2.5,83.25,1.0,4.5742,63.0,143.0,302.0
3,2023-02-06 00:00:00+01:00,6,2023,2,63.0,74.0,79.75,0.9279,0,482.0,0.5738,2.66,79.75,1.0,15.905,80.0,156.0,344.0
3,2023-02-13 00:00:00+01:00,7,2023,2,80.0,63.0,76.0,0.8289,0,419.0,0.4988,2.66,76.0,1.0,14.5083,76.0,159.0,414.0
3,2023-02-20 00:00:00+01:00,8,2023,2,76.0,80.0,76.25,1.0492,1,339.0,0.4036,2.56,76.25,1.0,12.1568,83.0,188.0,488.0
3,2023-02-27 00:00:00+01:00,9,2023,2,83.0,76.0,73.25,1.0375,1,263.0,0.3131,2.56,73.25,1.0,9.8176,105.0,255.0,552.0
3,2023-03-06 00:00:00+01:00,10,2023,3,105.0,83.0,75.5,1.0993,1,600.0,0.4762,2.79,75.5,1.0,19.9388,150.0,300.0,662.0
3,2023-03-13 00:00:00+01:00,11,2023,3,150.0,105.0,86.0,1.2209,1,495.0,0.3929,4.42,86.0,1.0,9.1155,150.0,297.0,730.0
3,2023-03-20 00:00:00+01:00,12,2023,3,150.0,150.0,103.5,1.4493,0,345.0,0.2738,4.5,103.5,1.0,5.1852,147.0,362.0,751.0
3,2023-03-27 00:00:00+01:00,13,2023,3,147.0,150.0,122.0,1.2295,0,195.0,0.1548,4.5,122.0,1.0,2.4863,215.0,433.0,691.0
3,2023-04-03 00:00:00+01:00,14,2023,4,215.0,147.0,138.0,1.0652,1,48.0,0.0381,5.03,138.0,1.0,0.4841,218.0,389.0,612.0
3,2023-04-10 00:00:00+01:00,15,2023,4,218.0,215.0,165.5,1.2991,1,280.0,0.1667,5.03,165.5,1.0,2.3545,171.0,258.0,471.0
3,2023-04-17 00:00:00+01:00,16,2023,4,171.0,218.0,182.5,1.1945,1,62.0,0.0369,5.24,182.5,1.0,0.4538,87.0,223.0,357.0
3,2023-04-24 00:00:00+01:00,17,2023,4,87.0,171.0,187.75,0.9108,1,0.0,0.0,5.24,187.75,1.0,999.0,136.0,213.0,364.0
3,2023-05-01 00:00:00+01:00,18,2023,5,136.0,87.0,172.75,0.5036,1,0.0,0.0,3.35,172.75,1.0,999.0,77.0,134.0,302.0
3,2023-05-08 00:00:00+01:00,19,2023,5,77.0,136.0,153.0,0.8889,0,389.0,0.1852,3.03,153.0,1.0,5.8737,57.0,151.0,294.0
3,2023-05-15 00:00:00+01:00,20,2023,5,57.0,77.0,117.75,0.6539,0,312.0,0.1486,2.58,117.75,1.0,7.1891,94.0,168.0,377.0
3,2023-05-22 00:00:00+01:00,21,2023,5,94.0,57.0,89.25,0.6387,1,255.0,0.1214,2.58,89.25,1.0,7.7519,74.0,143.0,384.0
3,2023-05-29 00:00:00+01:00,22,2023,5,74.0,94.0,91.0,1.033,1,161.0,0.0767,2.64,91.0,1.0,4.6911,69.0,209.0,388.0
3,2023-06-05 00:00:00+01:00,23,2023,6,69.0,74.0,75.5,0.9801,1,87.0,0.0414,2.64,75.5,1.0,3.0554,140.0,241.0,392.0
3,2023-06-12 00:00:00+01:00,24,2023,6,140.0,69.0,73.5,0.9388,1,438.0,0.1738,3.13,73.5,1.0,13.3272,101.0,179.0,355.0
3,2023-06-19 00:00:00+01:00,25,2023,6,101.0,140.0,94.25,1.4854,0,298.0,0.1183,3.36,94.25,1.0,6.5871,78.0,151.0,338.0
3,2023-06-26 00:00:00+01:00,26,2023,6,78.0,101.0,96.0,1.0521,0,197.0,0.0782,3.36,96.0,1.0,4.2752,73.0,176.0,348.0
3,2023-07-03 00:00:00+01:00,27,2023,7,73.0,78.0,97.0,0.8041,1,119.0,0.0472,2.53,97.0,1.0,3.3943,103.0,187.0,383.0
3,2023-07-10 00:00:00+01:00,28,2023,7,103.0,73.0,98.0,0.7449,1,466.0,0.1585,2.65,98.0,1.0,12.5606,84.0,172.0,357.0
3,2023-07-17 00:00:00+01:00,29,2023,7,84.0,103.0,88.75,1.1606,1,363.0,0.1235,2.65,88.75,1.0,10.8041,88.0,196.0,357.0
3,2023-07-24 00:00:00+01:00,30,2023,7,88.0,84.0,84.5,0.9941,1,279.0,0.0949,2.45,84.5,1.0,9.4336,108.0,185.0,331.0
3,2023-07-31 00:00:00+01:00,31,2023,7,108.0,88.0,87.0,1.0115,0,191.0,0.065,2.5,87.0,1.0,6.1471,77.0,161.0,294.0
3,2023-08-07 00:00:00+01:00,32,2023,8,77.0,108.0,95.75,1.1279,0,503.0,0.1497,2.5,95.75,1.0,14.7091,84.0,146.0,327.0
3,2023-08-14 00:00:00+01:00,33,2023,8,84.0,77.0,89.25,0.8627,0,426.0,0.1268,2.5,89.25,1.0,13.3647,62.0,133.0,314.0
3,2023-08-21 00:00:00+01:00,34,2023,8,62.0,84.0,89.25,0.9412,1,342.0,0.1018,2.7,89.25,1.0,9.9346,71.0,181.0,330.0
3,2023-08-28 00:00:00+01:00,35,2023,8,71.0,62.0,82.75,0.7492,1,280.0,0.0833,2.7,82.75,1.0,8.7725,110.0,181.0,358.0
3,2023-09-04 00:00:00+01:00,36,2023,9,110.0,71.0,73.5,0.966,1,209.0,0.0622,3.52,73.5,1.0,5.6548,71.0,149.0,321.0
3,2023-09-11 00:00:00+01:00,37,2023,9,71.0,110.0,81.75,1.3456,1,519.0,0.1373,3.52,81.75,1.0,12.6251,78.0,177.0,334.0
3,2023-09-18 00:00:00+01:00,38,2023,9,78.0,71.0,78.5,0.9045,0,448.0,0.1185,2.7,78.5,1.0,14.7959,99.0,172.0,336.0
3,2023-09-25 00:00:00+01:00,39,2023,9,99.0,78.0,82.5,0.9455,0,370.0,0.0979,2.47,82.5,1.0,12.7101,73.0,157.0,326.0
3,2023-10-02 00:00:00+01:00,40,2023,10,73.0,99.0,89.5,1.1061,1,271.0,0.0717,2.47,89.5,1.0,8.5812,84.0,164.0,341.0
3,2023-10-09 00:00:00+01:00,41,2023,10,84.0,73.0,80.25,0.9097,1,618.0,0.1471,2.47,80.25,1.0,21.8245,80.0,169.0,338.0
3,2023-10-16 00:00:00+01:00,42,2023,10,80.0,84.0,83.5,1.006,1,534.0,0.1271,2.44,83.5,1.0,18.3469,89.0,177.0,335.0
3,2023-10-23 00:00:00+01:00,43,2023,10,89.0,80.0,84.0,0.9524,1,454.0,0.1081,2.52,84.0,1.0,15.0132,88.0,169.0,327.0
3,2023-10-30 00:00:00+01:00,44,2023,10,88.0,89.0,81.5,1.092,0,365.0,0.0869,2.52,81.5,1.0,12.4404,81.0,158.0,295.0
3,2023-11-06 00:00:00+01:00,45,2023,11,81.0,88.0,85.25,1.0323,0,697.0,0.1509,2.49,85.25,1.0,22.9846,77.0,158.0,287.0
3,2023-11-13 00:00:00+01:00,46,2023,11,77.0,81.0,84.5,0.9586,1,616.0,0.1333,2.49,84.5,1.0,20.4938,81.0,137.0,281.0
3,2023-11-20 00:00:00+01:00,47,2023,11,81.0,77.0,83.75,0.9194,1,539.0,0.1167,2.44,83.75,1.0,18.4634,56.0,129.0,285.0
3,2023-11-27 00:00:00+01:00,48,2023,11,56.0,81.0,81.75,0.9908,1,458.0,0.0991,2.53,81.75,1.0,15.5008,73.0,144.0,417.0
3,2023-12-04 00:00:00+01:00,49,2023,12,73.0,56.0,73.75,0.7593,1,402.0,0.087,2.53,73.75,1.0,15.0814,71.0,156.0,441.0
3,2023-12-11 00:00:00+01:00,50,2023,12,71.0,73.0,71.75,1.0174,1,749.0,0.1486,2.43,71.75,1.0,30.0713,85.0,273.0,463.0
3,2023-12-18 00:00:00+01:00,51,2023,12,85.0,71.0,70.25,1.0107,0,678.0,0.1345,2.52,70.25,1.0,26.809,188.0,285.0,450.0
3,2023-12-25 00:00:00+01:00,52,2023,12,188.0,85.0,71.25,1.193,0,593.0,0.1177,4.76,15.0,1.0,12.2394,97.0,190.0,340.0
3,2024-01-01 00:00:00+01:00,1,2024,1,97.0,188.0,104.25,1.8034,1,405.0,0.0804,4.76,97.0,1.0,5.7131,93.0,165.0,310.0
3,2024-01-08 00:00:00+01:00,2,2024,1,93.0,97.0,110.25,0.8798,1,728.0,0.1333,3.53,83.0,1.0,13.0941,72.0,150.0,282.0
3,2024-01-15 00:00:00+01:00,3,2024,1,72.0,93.0,115.75,0.8035,1,635.0,0.1163,2.61,78.5,1.0,14.7133,78.0,145.0,289.0
3,2024-01-22 00:00:00+01:00,4,2024,1,78.0,72.0,112.5,0.64,1,563.0,0.1031,2.61,83.5,1.0,13.4219,67.0,132.0,292.0
3,2024-01-29 00:00:00+01:00,5,2024,1,67.0,78.0,85.0,0.9176,0,485.0,0.0888,2.5,81.0,1.0,15.9765,65.0,144.0,279.0
3,2024-02-05 00:00:00+01:00,6,2024,2,65.0,67.0,77.5,0.8645,0,418.0,0.0766,2.66,68.5,1.0,14.1935,79.0,160.0,293.0
3,2024-02-12 00:00:00+01:00,7,2024,2,79.0,65.0,70.5,0.922,1,773.0,0.1315,2.66,71.5,1.0,28.8541,81.0,135.0,365.0
3,2024-02-19 00:00:00+01:00,8,2024,2,81.0,79.0,72.25,1.0934,1,694.0,0.118,2.56,78.0,1.0,26.2651,54.0,133.0,421.0
3,2024-02-26 00:00:00+01:00,9,2024,2,54.0,81.0,73.0,1.1096,1,613.0,0.1043,2.56,79.5,1.0,22.9613,79.0,230.0,529.0
3,2024-03-04 00:00:00+01:00,10,2024,3,79.0,54.0,69.75,0.7742,1,559.0,0.0951,2.79,94.0,1.0,20.1077,151.0,288.0,658.0
3,2024-03-11 00:00:00+01:00,11,2024,3,151.0,79.0,73.25,1.0785,1,900.0,0.1429,4.42,127.5,1.0,19.4586,137.0,299.0,712.0
3,2024-03-18 00:00:00+01:00,12,2024,3,137.0,151.0,91.25,1.6548,0,749.0,0.1189,4.5,150.0,1.0,12.7683,162.0,370.0,740.0
3,2024-03-25 00:00:00+01:00,13,2024,3,162.0,137.0,105.25,1.3017,0,612.0,0.0971,4.5,148.5,1.0,9.0451,208.0,413.0,733.0
3,2024-04-01 00:00:00+01:00,14,2024,4,208.0,162.0,132.25,1.225,1,450.0,0.0714,5.03,181.0,1.0,4.7353,205.0,370.0,618.0
3,2024-04-08 00:00:00+01:00,15,2024,4,205.0,208.0,164.5,1.2644,1,662.0,0.0985,5.03,216.5,1.0,5.6004,165.0,320.0,495.0
3,2024-04-15 00:00:00+01:00,16,2024,4,165.0,205.0,178.0,1.1517,1,457.0,0.068,5.24,194.5,1.0,3.4298,155.0,248.0,408.0
3,2024-04-22 00:00:00+01:00,17,2024,4,155.0,165.0,185.0,0.8919,1,292.0,0.0435,5.24,129.0,1.0,2.1085,93.0,175.0,320.0
3,2024-04-29 00:00:00+01:00,18,2024,4,93.0,155.0,183.25,0.8458,0,137.0,0.0204,3.35,111.5,1.0,1.5622,82.0,160.0,310.0
3,2024-05-06 00:00:00+01:00,19,2024,5,82.0,93.0,154.5,0.6019,0,464.0,0.065,3.03,106.5,1.0,6.9382,78.0,145.0,309.0
3,2024-05-13 00:00:00+01:00,20,2024,5,78.0,82.0,123.75,0.6626,1,382.0,0.0535,2.58,67.0,1.0,8.3752,67.0,150.0,350.0
3,2024-05-20 00:00:00+01:00,21,2024,5,67.0,78.0,102.0,0.7647,1,304.0,0.0426,2.58,75.5,1.0,8.0863,83.0,164.0,360.0
3,2024-05-27 00:00:00+01:00,22,2024,5,83.0,67.0,80.0,0.8375,1,237.0,0.0332,2.64,84.0,1.0,7.8551,81.0,200.0,350.0
3,2024-06-03 00:00:00+01:00,23,2024,6,81.0,83.0,77.5,1.071,1,154.0,0.0216,2.64,71.5,1.0,5.2688,119.0,196.0,354.0
3,2024-06-10 00:00:00+01:00,24,2024,6,119.0,81.0,77.25,1.0485,0,493.0,0.0652,3.13,104.5,1.0,14.2726,77.0,150.0,308.0
3,2024-06-17 00:00:00+01:00,25,2024,6,77.0,119.0,87.5,1.36,0,374.0,0.0495,3.36,120.5,1.0,8.9048,73.0,158.0,310.0
3,2024-06-24 00:00:00+01:00,26,2024,6,73.0,77.0,90.0,0.8556,0,297.0,0.0393,3.36,89.5,1.0,6.875,85.0,158.0,301.0
3,2024-07-01 00:00:00+01:00,27,2024,7,85.0,73.0,87.5,0.8343,1,224.0,0.0296,2.53,75.5,1.0,7.083,73.0,152.0,284.0
3,2024-07-08 00:00:00+01:00,28,2024,7,73.0,85.0,88.5,0.9605,1,559.0,0.0701,2.65,88.0,1.0,16.6848,79.0,143.0,289.0
3,2024-07-15 00:00:00+01:00,29,2024,7,79.0,73.0,77.0,0.9481,1,486.0,0.0609,2.65,93.5,1.0,16.6724,64.0,132.0,295.0
3,2024-07-22 00:00:00+01:00,30,2024,7,64.0,79.0,77.5,1.0194,1,407.0,0.051,2.45,86.0,1.0,15.0046,68.0,146.0,315.0
3,2024-07-29 00:00:00+01:00,31,2024,7,68.0,64.0,75.25,0.8505,0,343.0,0.043,2.5,98.0,1.0,12.7628,78.0,163.0,328.0
3,2024-08-05 00:00:00+01:00,32,2024,8,78.0,68.0,71.0,0.9577,0,275.0,0.0345,2.5,92.5,1.0,10.8451,85.0,169.0,388.0
3,2024-08-12 00:00:00+01:00,33,2024,8,85.0,78.0,72.25,1.0796,1,617.0,0.0735,2.5,80.5,1.0,23.9114,84.0,165.0,381.0
3,2024-08-19 00:00:00+01:00,34,2024,8,84.0,85.0,73.75,1.1525,1,532.0,0.0633,2.7,73.0,1.0,18.7018,81.0,219.0,373.0
3,2024-08-26 00:00:00+01:00,35,2024,8,81.0,84.0,78.75,1.0667,1,448.0,0.0533,2.7,66.5,1.0,14.749,138.0,216.0,368.0
3,2024-09-02 00:00:00+01:00,36,2024,9,138.0,81.0,82.0,0.9878,1,367.0,0.0437,3.52,90.5,1.0,8.9004,78.0,154.0,307.0
3,2024-09-09 00:00:00+01:00,37,2024,9,78.0,138.0,97.0,1.4227,0,649.0,0.0736,3.52,90.5,1.0,13.3054,76.0,152.0,313.0
3,2024-09-16 00:00:00+01:00,38,2024,9,76.0,78.0,95.25,0.8189,0,571.0,0.0647,2.7,74.5,1.0,15.5419,76.0,153.0,331.0
3,2024-09-23 00:00:00+01:00,39,2024,9,76.0,76.0,93.25,0.815,1,495.0,0.0561,2.47,88.5,1.0,15.0438,77.0,161.0,325.0
3,2024-09-30 00:00:00+01:00,40,2024,9,77.0,76.0,92.0,0.8261,1,419.0,0.0475,2.47,86.0,1.0,12.9071,84.0,178.0,336.0
3,2024-10-07 00:00:00+01:00,41,2024,10,84.0,77.0,76.75,1.0033,1,762.0,0.0825,2.47,78.5,1.0,28.137,94.0,164.0,334.0
3,2024-10-14 00:00:00+01:00,42,2024,10,94.0,84.0,78.25,1.0735,1,678.0,0.0734,2.44,82.0,1.0,24.8573,70.0,158.0,311.0
3,2024-10-21 00:00:00+01:00,43,2024,10,70.0,94.0,82.75,1.136,1,584.0,0.0632,2.52,84.5,1.0,19.6039,88.0,170.0,318.0
3,2024-10-28 00:00:00+01:00,44,2024,10,88.0,70.0,81.25,0.8615,0,514.0,0.0556,2.52,88.5,1.0,17.5726,82.0,153.0,311.0
3,2024-11-04 00:00:00+01:00,45,2024,11,82.0,88.0,84.0,1.0476,0,426.0,0.0461,2.49,84.5,1.0,14.257,71.0,148.0,310.0
3,2024-11-11 00:00:00+01:00,46,2024,11,71.0,82.0,83.5,0.982,1,764.0,0.0791,2.49,79.0,1.0,25.722,77.0,158.0,317.0
3,2024-11-18 00:00:00+01:00,47,2024,11,77.0,71.0,77.75,0.9132,1,693.0,0.0717,2.44,79.0,1.0,25.5706,81.0,162.0,326.0
3,2024-11-25 00:00:00+01:00,48,2024,11,81.0,77.0,79.5,0.9686,1,616.0,0.0638,2.53,68.5,1.0,21.4383,81.0,159.0,402.0
3,2024-12-02 00:00:00+01:00,49,2024,12,81.0,81.0,77.75,1.0418,1,535.0,0.0554,2.53,64.5,1.0,19.0384,78.0,164.0,426.0
3,2024-12-09 00:00:00+01:00,50,2024,12,78.0,81.0,77.5,1.0452,0,874.0,0.0867,2.43,72.0,1.0,32.4864,86.0,243.0,421.0
3,2024-12-16 00:00:00+01:00,51,2024,12,86.0,78.0,79.25,0.9842,0,796.0,0.079,2.52,78.0,1.0,27.9005,157.0,262.0,421.0
3,2024-12-23 00:00:00+01:00,52,2024,12,157.0,86.0,81.5,1.0552,1,710.0,0.0704,4.76,96.0,1.0,12.8113,105.0,178.0,332.0
3,2024-12-30 00:00:00+01:00,1,2025,12,105.0,157.0,100.5,1.5622,1,553.0,0.0549,4.76,97.0,1.0,8.0919,73.0,159.0,292.0
3,2025-01-06 00:00:00+01:00,2,2025,1,73.0,105.0,106.5,0.9859,1,868.0,0.0827,3.53,92.2,1.0,16.1619,86.0,154.0,301.0
3,2025-01-13 00:00:00+01:00,3,2025,1,86.0,73.0,105.25,0.6936,1,795.0,0.0757,2.61,80.5,1.0,20.2583,68.0,133.0,283.0
3,2025-01-20 00:00:00+01:00,4,2025,1,68.0,86.0,105.25,0.8171,1,709.0,0.0675,2.61,79.25,1.0,18.0668,65.0,147.0,268.0
3,2025-01-27 00:00:00+01:00,5,2025,1,65.0,68.0,83.0,0.8193,0,641.0,0.061,2.5,76.75,1.0,21.6241,82.0,150.0,276.0
3,2025-02-03 00:00:00+01:00,6,2025,2,82.0,65.0,73.0,0.8904,0,576.0,0.0549,2.66,67.25,1.0,20.7642,68.0,121.0,277.0
3,2025-02-10 00:00:00+01:00,7,2025,2,68.0,82.0,75.25,1.0897,1,914.0,0.0837,2.66,71.75,1.0,31.9636,53.0,126.0,351.0
3,2025-02-17 00:00:00+01:00,8,2025,2,53.0,68.0,70.75,0.9611,1,846.0,0.0775,2.56,79.0,1.0,32.6966,73.0,156.0,477.0
3,2025-02-24 00:00:00+01:00,9,2025,2,73.0,53.0,67.0,0.791,1,793.0,0.0726,2.56,73.5,1.0,32.3636,83.0,225.0,557.0
3,2025-03-03 00:00:00+01:00,10,2025,3,83.0,73.0,69.0,1.058,1,720.0,0.0659,2.79,80.25,1.0,26.1805,142.0,321.0,653.0
3,2025-03-10 00:00:00+01:00,11,2025,3,142.0,83.0,69.25,1.1986,0,1057.0,0.0932,4.42,121.25,1.0,24.173,179.0,332.0,674.0
3,2025-03-17 00:00:00+01:00,12,2025,3,179.0,142.0,87.75,1.6182,0,915.0,0.0807,4.5,147.0,1.0,16.2203,153.0,332.0,669.0
3,2025-03-24 00:00:00+01:00,13,2025,3,153.0,179.0,119.25,1.501,1,736.0,0.0649,4.5,149.0,1.0,9.6007,179.0,342.0,635.0
3,2025-03-31 00:00:00+01:00,14,2025,3,179.0,153.0,139.25,1.0987,1,583.0,0.0514,5.03,183.0,1.0,5.8264,163.0,337.0,582.0
3,2025-04-07 00:00:00+01:00,15,2025,4,163.0,179.0,163.25,1.0965,1,824.0,0.0701,5.03,211.5,1.0,7.0243,174.0,293.0,501.0
3,2025-04-14 00:00:00+01:00,16,2025,4,174.0,163.0,168.5,0.9674,1,661.0,0.0562,5.24,189.75,1.0,5.2404,119.0,245.0,413.0
3,2025-04-21 00:00:00+01:00,17,2025,4,119.0,174.0,167.25,1.0404,0,487.0,0.0414,5.24,144.5,1.0,3.8898,126.0,208.0,365.0
3,2025-04-28 00:00:00+01:00,18,2025,4,126.0,119.0,158.75,0.7496,0,368.0,0.0313,3.35,117.75,1.0,4.8438,82.0,168.0,327.0
3,2025-05-05 00:00:00+01:00,19,2025,5,82.0,126.0,145.5,0.866,0,242.0,0.0206,3.03,97.0,1.0,3.8424,86.0,157.0,328.0
3,2025-05-12 00:00:00+01:00,20,2025,5,86.0,82.0,125.25,0.6547,1,580.0,0.0476,2.58,73.5,1.0,12.564,71.0,159.0,347.0
3,2025-05-19 00:00:00+01:00,21,2025,5,71.0,86.0,103.25,0.8329,1,494.0,0.0406,2.58,74.0,1.0,12.9812,88.0,171.0,378.0
3,2025-05-26 00:00:00+01:00,22,2025,5,88.0,71.0,91.25,0.7781,1,423.0,0.0347,2.64,79.5,1.0,12.2914,83.0,188.0,366.0
3,2025-06-02 00:00:00+01:00,23,2025,6,83.0,88.0,81.75,1.0765,1,335.0,0.0275,2.64,76.75,1.0,10.8655,105.0,207.0,368.0
3,2025-06-09 00:00:00+01:00,24,2025,6,105.0,83.0,82.0,1.0122,0,672.0,0.0533,3.13,102.25,1.0,18.3277,102.0,178.0,342.0
3,2025-06-16 00:00:00+01:00,25,2025,6,102.0,105.0,86.75,1.2104,0,567.0,0.045,3.36,109.25,1.0,13.6167,76.0,161.0,309.0
3,2025-06-23 00:00:00+01:00,26,2025,6,76.0,102.0,94.5,1.0794,1,465.0,0.0369,3.36,82.25,1.0,10.2513,85.0,164.0,320.0
3,2025-06-30 00:00:00+01:00,27,2025,6,85.0,76.0,91.5,0.8306,1,389.0,0.0309,2.53,77.25,1.0,11.7627,79.0,148.0,321.0
3,2025-07-07 00:00:00+01:00,28,2025,7,79.0,85.0,92.0,0.9239,1,724.0,0.0556,2.65,83.5,1.0,20.7875,69.0,156.0,324.0
3,2025-07-14 00:00:00+01:00,29,2025,7,69.0,79.0,85.5,0.924,1,645.0,0.0495,2.65,84.75,1.0,19.9272,87.0,173.0,337.0
3,2025-07-21 00:00:00+01:00,30,2025,7,87.0,69.0,77.25,0.8932,0,576.0,0.0442,2.45,78.75,1.0,21.3037,86.0,168.0,327.0
3,2025-07-28 00:00:00+01:00,31,2025,7,86.0,87.0,80.0,1.0875,0,489.0,0.0376,2.5,82.0,1.0,17.115,82.0,164.0,306.0
3,2025-08-04 00:00:00+01:00,32,2025,8,82.0,86.0,80.25,1.0717,1,403.0,0.031,2.5,82.75,1.0,14.0611,82.0,159.0,327.0
3,2025-08-11 00:00:00+01:00,33,2025,8,82.0,82.0,81.0,1.0123,1,741.0,0.0551,2.5,81.0,1.0,25.6148,77.0,142.0,344.0
3,2025-08-18 00:00:00+01:00,34,2025,8,77.0,82.0,84.25,0.9733,1,659.0,0.049,2.7,78.75,1.0,20.2792,65.0,168.0,375.0
