id,groupe_id,modificationDate,amount,status_id,numero_semaine,annee
3147,4,2024-08-19,-137,2,34,2024
3148,5,2024-08-19,-5,2,34,2024
3149,1,2024-08-20,-124,2,34,2024
3150,2,2024-08-20,-22,2,34,2024
3151,3,2024-08-20,-11,2,34,2024
3152,4,2024-08-20,-114,2,34,2024
3153,5,2024-08-20,-5,2,34,2024
3154,1,2024-08-21,-252,2,34,2024
3155,2,2024-08-21,-23,2,34,2024
3156,3,2024-08-21,-12,2,34,2024
3157,4,2024-08-21,-123,2,34,2024
3158,5,2024-08-21,-7,2,34,2024
3159,1,2024-08-22,-157,2,34,2024
3160,2,2024-08-22,-30,2,34,2024
3161,3,2024-08-22,-12,2,34,2024
3162,4,2024-08-22,-132,2,34,2024
3163,5,2024-08-22,-4,2,34,2024
3164,1,2024-08-23,-230,2,34,2024
3165,2,2024-08-23,-31,2,34,2024
3166,3,2024-08-23,-12,2,34,2024
3167,4,2024-08-23,-133,2,34,2024
3168,5,2024-08-23,-5,2,34,2024
3169,1,2024-08-24,-226,2,34,2024
3170,2,2024-08-24,-34,2,34,2024
3171,3,2024-08-24,-12,2,34,2024
3172,4,2024-08-24,-128,2,34,2024
3173,5,2024-08-24,-5,2,34,2024
3174,1,2024-08-25,-249,2,34,2024
3175,2,2024-08-25,-35,2,34,2024
3176,3,2024-08-25,-12,2,34,2024
3177,4,2024-08-25,-123,2,34,2024
3178,5,2024-08-25,-4,2,34,2024
3179,1,2024-08-26,-185,2,35,2024
3180,2,2024-08-26,-30,2,35,2024
3181,3,2024-08-26,-11,2,35,2024
3182,4,2024-08-26,-106,2,35,2024
3183,5,2024-08-26,-5,2,35,2024
3184,1,2024-08-27,-198,2,35,2024
3185,2,2024-08-27,-26,2,35,2024
3186,3,2024-08-27,-10,2,35,2024
3187,4,2024-08-27,-135,2,35,2024
3188,5,2024-08-27,-6,2,35,2024
3189,1,2024-08-28,-199,2,35,2024
3190,2,2024-08-28,-28,2,35,2024
3191,3,2024-08-28,-13,2,35,2024
3192,4,2024-08-28,-140,2,35,2024
3193,5,2024-08-28,-5,2,35,2024
3194,1,2024-08-29,-180,2,35,2024
3195,2,2024-08-29,-31,2,35,2024
3196,3,2024-08-29,-11,2,35,2024
3197,4,2024-08-29,-147,2,35,2024
3198,5,2024-08-29,-6,2,35,2024
3199,1,2024-08-30,-141,2,35,2024
3200,2,2024-08-30,-25,2,35,2024
3201,3,2024-08-30,-7,2,35,2024
3202,4,2024-08-30,-100,2,35,2024
3203,5,2024-08-30,-4,2,35,2024
3204,1,2024-08-31,-201,2,35,2024
3205,2,2024-08-31,-27,2,35,2024
3206,3,2024-08-31,-13,2,35,2024
3207,4,2024-08-31,-116,2,35,2024
3208,5,2024-08-31,-5,2,35,2024
3209,1,2024-09-01,-370,2,35,2024
3210,2,2024-09-01,-32,2,35,2024
3211,3,2024-09-01,-16,2,35,2024
3212,4,2024-09-01,-190,2,35,2024
3213,5,2024-09-01,-8,2,35,2024
3214,1,2024-09-02,-348,2,36,2024
3215,2,2024-09-02,-46,2,36,2024
3216,3,2024-09-02,-42,2,36,2024
3217,4,2024-09-02,-194,2,36,2024
3218,5,2024-09-02,-10,2,36,2024
3219,1,2024-09-03,-294,2,36,2024
3220,2,2024-09-03,-35,2,36,2024
3221,3,2024-09-03,-13,2,36,2024
3222,4,2024-09-03,-204,2,36,2024
3223,5,2024-09-03,-8,2,36,2024
3224,1,2024-09-04,-287,2,36,2024
3225,2,2024-09-04,-38,2,36,2024
3226,3,2024-09-04,-15,2,36,2024
3227,4,2024-09-04,-119,2,36,2024
3228,5,2024-09-04,-9,2,36,2024
3229,1,2024-09-05,-285,2,36,2024
3230,2,2024-09-05,-35,2,36,2024
3231,3,2024-09-05,-14,2,36,2024
3232,4,2024-09-05,-178,2,36,2024
3233,5,2024-09-05,-7,2,36,2024
3234,1,2024-09-06,-247,2,36,2024
3235,2,2024-09-06,-43,2,36,2024
3236,3,2024-09-06,-15,2,36,2024
3237,4,2024-09-06,-199,2,36,2024
3238,5,2024-09-06,-6,2,36,2024
3239,1,2024-09-07,-301,2,36,2024
3240,2,2024-09-07,-43,2,36,2024
3241,3,2024-09-07,-18,2,36,2024
3242,4,2024-09-07,-155,2,36,2024
3243,5,2024-09-07,-8,2,36,2024
3244,1,2024-09-08,-310,2,36,2024
3245,2,2024-09-08,-41,2,36,2024
3246,3,2024-09-08,-21,2,36,2024
3247,4,2024-09-08,-224,2,36,2024
3248,5,2024-09-08,-5,2,36,2024
3249,1,2024-09-09,-150,2,37,2024
3250,2,2024-09-09,-46,2,37,2024
3251,3,2024-09-09,-14,2,37,2024
3252,4,2024-09-09,-196,2,37,2024
3253,5,2024-09-09,-10,2,37,2024
3254,1,2024-09-10,-256,2,37,2024
3255,2,2024-09-10,-40,2,37,2024
3256,3,2024-09-10,-10,2,37,2024
3257,4,2024-09-10,-242,2,37,2024
3258,5,2024-09-10,-7,2,37,2024
3259,1,2024-09-11,-201,2,37,2024
3260,2,2024-09-11,-32,2,37,2024
3261,3,2024-09-11,-10,2,37,2024
3262,4,2024-09-11,-120,2,37,2024
3263,5,2024-09-11,-5,2,37,2024
3264,1,2024-09-12,-207,2,37,2024
3265,2,2024-09-12,-26,2,37,2024
3266,3,2024-09-12,-12,2,37,2024
3267,4,2024-09-12,-96,2,37,2024
3268,5,2024-09-12,-7,2,37,2024
3269,1,2024-09-13,-168,2,37,2024
3270,2,2024-09-13,-19,2,37,2024
3271,3,2024-09-13,-10,2,37,2024
3272,4,2024-09-13,-153,2,37,2024
3273,5,2024-09-13,-2,2,37,2024
3274,1,2024-09-14,-188,2,37,2024
3275,2,2024-09-14,-27,2,37,2024
3276,3,2024-09-14,-9,2,37,2024
3277,4,2024-09-14,-112,2,37,2024
3278,5,2024-09-14,-8,2,37,2024
3279,1,2024-09-15,-279,2,37,2024
3280,2,2024-09-15,-36,2,37,2024
3281,3,2024-09-15,-13,2,37,2024
3282,4,2024-09-15,-119,2,37,2024
3283,5,2024-09-15,-7,2,37,2024
3284,1,2024-09-16,-229,2,38,2024
3285,2,2024-09-16,-37,2,38,2024
3286,3,2024-09-16,-9,2,38,2024
3287,4,2024-09-16,-132,2,38,2024
3288,5,2024-09-16,-2,2,38,2024
3289,1,2024-09-17,-231,2,38,2024
3290,2,2024-09-17,-28,2,38,2024
3291,3,2024-09-17,-11,2,38,2024
3292,4,2024-09-17,-90,2,38,2024
3293,5,2024-09-17,-5,2,38,2024
3294,1,2024-09-18,-166,2,38,2024
3295,2,2024-09-18,-32,2,38,2024
3296,3,2024-09-18,-9,2,38,2024
3297,4,2024-09-18,-24,2,38,2024
3298,5,2024-09-18,-5,2,38,2024
3299,1,2024-09-19,-165,2,38,2024
3300,2,2024-09-19,-33,2,38,2024
3301,3,2024-09-19,-13,2,38,2024
3302,4,2024-09-19,-124,2,38,2024
3303,5,2024-09-19,-6,2,38,2024
3304,1,2024-09-20,-162,2,38,2024
3305,2,2024-09-20,-22,2,38,2024
3306,3,2024-09-20,-12,2,38,2024
3307,4,2024-09-20,-146,2,38,2024
3308,5,2024-09-20,-4,2,38,2024
3309,1,2024-09-21,-258,2,38,2024
3310,2,2024-09-21,-38,2,38,2024
3311,3,2024-09-21,-12,2,38,2024
3312,4,2024-09-21,-176,2,38,2024
3313,5,2024-09-21,-4,2,38,2024
3314,1,2024-09-22,-175,2,38,2024
3315,2,2024-09-22,-29,2,38,2024
3316,3,2024-09-22,-10,2,38,2024
3317,4,2024-09-22,-129,2,38,2024
3318,5,2024-09-22,-6,2,38,2024
3319,1,2024-09-23,-235,2,39,2024
3320,2,2024-09-23,-34,2,39,2024
3321,3,2024-09-23,-9,2,39,2024
3322,4,2024-09-23,-138,2,39,2024
3323,5,2024-09-23,-6,2,39,2024
3324,1,2024-09-24,-255,2,39,2024
3325,2,2024-09-24,-27,2,39,2024
3326,3,2024-09-24,-12,2,39,2024
3327,4,2024-09-24,-145,2,39,2024
3328,5,2024-09-24,-5,2,39,2024
3329,1,2024-09-25,-185,2,39,2024
3330,2,2024-09-25,-31,2,39,2024
3331,3,2024-09-25,-9,2,39,2024
3332,4,2024-09-25,-101,2,39,2024
3333,5,2024-09-25,-5,2,39,2024
3334,1,2024-09-26,-201,2,39,2024
3335,2,2024-09-26,-27,2,39,2024
3336,3,2024-09-26,-9,2,39,2024
3337,4,2024-09-26,-128,2,39,2024
3338,5,2024-09-26,-5,2,39,2024
3339,1,2024-09-27,-61,2,39,2024
3340,2,2024-09-27,-39,2,39,2024
3341,3,2024-09-27,-14,2,39,2024
3342,4,2024-09-27,-124,2,39,2024
3343,5,2024-09-27,-1,2,39,2024
3344,1,2024-09-28,-209,2,39,2024
3345,2,2024-09-28,-35,2,39,2024
3346,3,2024-09-28,-11,2,39,2024
3347,4,2024-09-28,-85,2,39,2024
3348,5,2024-09-28,-5,2,39,2024
3349,1,2024-09-29,-211,2,39,2024
3350,2,2024-09-29,-35,2,39,2024
3351,3,2024-09-29,-12,2,39,2024
3352,4,2024-09-29,-132,2,39,2024
3353,5,2024-09-29,-5,2,39,2024
3354,1,2024-09-30,-131,2,40,2024
3355,2,2024-09-30,-24,2,40,2024
3356,3,2024-09-30,-10,2,40,2024
3357,4,2024-09-30,-143,2,40,2024
3358,5,2024-09-30,-5,2,40,2024
3359,1,2024-10-01,-234,2,40,2024
3360,2,2024-10-01,-37,2,40,2024
3361,3,2024-10-01,-12,2,40,2024
3362,4,2024-10-01,-133,2,40,2024
3363,5,2024-10-01,-1,2,40,2024
3364,1,2024-10-02,-169,2,40,2024
3365,2,2024-10-02,-34,2,40,2024
3366,3,2024-10-02,-12,2,40,2024
3367,4,2024-10-02,-92,2,40,2024
3368,5,2024-10-02,-6,2,40,2024
3369,1,2024-10-03,-250,2,40,2024
3370,2,2024-10-03,-35,2,40,2024
3371,3,2024-10-03,-10,2,40,2024
3372,4,2024-10-03,-129,2,40,2024
3373,5,2024-10-03,-3,2,40,2024
3374,1,2024-10-04,-159,2,40,2024
3375,2,2024-10-04,-28,2,40,2024
3376,3,2024-10-04,-12,2,40,2024
3377,4,2024-10-04,-133,2,40,2024
3378,5,2024-10-04,-5,2,40,2024
3379,1,2024-10-05,-193,2,40,2024
3380,2,2024-10-05,-33,2,40,2024
3381,3,2024-10-05,-12,2,40,2024
3382,4,2024-10-05,-136,2,40,2024
3383,5,2024-10-05,-3,2,40,2024
3384,1,2024-10-06,-254,2,40,2024
3385,3,2024-10-06,-9,2,40,2024
3386,4,2024-10-06,-90,2,40,2024
3387,5,2024-10-06,-5,2,40,2024
3388,1,2024-10-07,-124,2,41,2024
3389,2,2024-10-07,-36,2,41,2024
3390,3,2024-10-07,-12,2,41,2024
3391,4,2024-10-07,-32,2,41,2024
3392,5,2024-10-07,-5,2,41,2024
3393,1,2024-10-08,-258,2,41,2024
3394,2,2024-10-08,-67,2,41,2024
3395,3,2024-10-08,-12,2,41,2024
3396,4,2024-10-08,-114,2,41,2024
3397,5,2024-10-08,-6,2,41,2024
3398,1,2024-10-09,-223,2,41,2024
3399,2,2024-10-09,-27,2,41,2024
3400,3,2024-10-09,-14,2,41,2024
3401,4,2024-10-09,-141,2,41,2024
3402,5,2024-10-09,-5,2,41,2024
3403,1,2024-10-10,-161,2,41,2024
3404,2,2024-10-10,-30,2,41,2024
3405,3,2024-10-10,-12,2,41,2024
3406,4,2024-10-10,-105,2,41,2024
3407,5,2024-10-10,-6,2,41,2024
3408,1,2024-10-11,-206,2,41,2024
3409,2,2024-10-11,-28,2,41,2024
3410,3,2024-10-11,-11,2,41,2024
3411,4,2024-10-11,-114,2,41,2024
3412,5,2024-10-11,-5,2,41,2024
3413,1,2024-10-12,-210,2,41,2024
3414,2,2024-10-12,-30,2,41,2024
3415,3,2024-10-12,-13,2,41,2024
3416,4,2024-10-12,-110,2,41,2024
3417,5,2024-10-12,-1,2,41,2024
3418,1,2024-10-13,-234,2,41,2024
3419,2,2024-10-13,-26,2,41,2024
3420,3,2024-10-13,-10,2,41,2024
3421,4,2024-10-13,-150,2,41,2024
3422,5,2024-10-13,-6,2,41,2024
3423,1,2024-10-14,-208,2,42,2024
3424,2,2024-10-14,-32,2,42,2024
3425,3,2024-10-14,-27,2,42,2024
3426,4,2024-10-14,-154,2,42,2024
3427,5,2024-10-14,-5,2,42,2024
3428,1,2024-10-15,-183,2,42,2024
3429,2,2024-10-15,-31,2,42,2024
3430,3,2024-10-15,-13,2,42,2024
3431,4,2024-10-15,-136,2,42,2024
3432,5,2024-10-15,-5,2,42,2024
3433,2,2024-10-16,-32,2,42,2024
3434,3,2024-10-16,-13,2,42,2024
3435,4,2024-10-16,-155,2,42,2024
3436,5,2024-10-16,-5,2,42,2024
3437,1,2024-10-17,-227,2,42,2024
3438,2,2024-10-17,-29,2,42,2024
3439,3,2024-10-17,-10,2,42,2024
3440,4,2024-10-17,-140,2,42,2024
3441,5,2024-10-17,-1,2,42,2024
3442,1,2024-10-18,-207,2,42,2024
3443,2,2024-10-18,-26,2,42,2024
3444,3,2024-10-18,-9,2,42,2024
3445,4,2024-10-18,-133,2,42,2024
3446,5,2024-10-18,-5,2,42,2024
3447,1,2024-10-19,-221,2,42,2024
3448,2,2024-10-19,-30,2,42,2024
3449,3,2024-10-19,-10,2,42,2024
3450,4,2024-10-19,-81,2,42,2024
3451,5,2024-10-19,-5,2,42,2024
3452,1,2024-10-20,-217,2,42,2024
3453,2,2024-10-20,-30,2,42,2024
3454,3,2024-10-20,-12,2,42,2024
3455,4,2024-10-20,-167,2,42,2024
3456,5,2024-10-20,-5,2,42,2024
3457,1,2024-10-21,-176,2,43,2024
3458,2,2024-10-21,-28,2,43,2024
3459,3,2024-10-21,-9,2,43,2024
3460,4,2024-10-21,-115,2,43,2024
3461,5,2024-10-21,-4,2,43,2024
3462,1,2024-10-22,-203,2,43,2024
3463,2,2024-10-22,-29,2,43,2024
3464,3,2024-10-22,-12,2,43,2024
3465,4,2024-10-22,-107,2,43,2024
3466,5,2024-10-22,-6,2,43,2024
3467,1,2024-10-23,-198,2,43,2024
3468,2,2024-10-23,-29,2,43,2024
3469,3,2024-10-23,-11,2,43,2024
3470,4,2024-10-23,-141,2,43,2024
3471,5,2024-10-23,-5,2,43,2024
3472,1,2024-10-24,-234,2,43,2024
3473,2,2024-10-24,-32,2,43,2024
3474,3,2024-10-24,-13,2,43,2024
3475,4,2024-10-24,-144,2,43,2024
3476,5,2024-10-24,-4,2,43,2024
3477,1,2024-10-25,-217,2,43,2024
3478,2,2024-10-25,-21,2,43,2024
3479,3,2024-10-25,-11,2,43,2024
3480,4,2024-10-25,-101,2,43,2024
3481,5,2024-10-25,-5,2,43,2024
3482,1,2024-10-26,-219,2,43,2024
3483,2,2024-10-26,-28,2,43,2024
3484,3,2024-10-26,-2,2,43,2024
3485,4,2024-10-26,-122,2,43,2024
3486,5,2024-10-26,-6,2,43,2024
3487,1,2024-10-27,-241,2,43,2024
3488,2,2024-10-27,-30,2,43,2024
3489,3,2024-10-27,-12,2,43,2024
3490,4,2024-10-27,-139,2,43,2024
3491,5,2024-10-27,-5,2,43,2024
3492,1,2024-10-28,-207,2,44,2024
3493,2,2024-10-28,-34,2,44,2024
3494,3,2024-10-28,-14,2,44,2024
3495,4,2024-10-28,-117,2,44,2024
3496,5,2024-10-28,-4,2,44,2024
3497,1,2024-10-29,-207,2,44,2024
3498,2,2024-10-29,-28,2,44,2024
3499,3,2024-10-29,-12,2,44,2024
3500,4,2024-10-29,-83,2,44,2024
3501,5,2024-10-29,-1,2,44,2024
3502,1,2024-10-30,-155,2,44,2024
3503,2,2024-10-30,-28,2,44,2024
3504,3,2024-10-30,-13,2,44,2024
3505,4,2024-10-30,-152,2,44,2024
3506,5,2024-10-30,-6,2,44,2024
3507,1,2024-10-31,-218,2,44,2024
3508,2,2024-10-31,-26,2,44,2024
3509,3,2024-10-31,-12,2,44,2024
3510,4,2024-10-31,-165,2,44,2024
3511,5,2024-10-31,-6,2,44,2024
3512,1,2024-11-01,-214,2,44,2024
3513,2,2024-11-01,-28,2,44,2024
3514,3,2024-11-01,-11,2,44,2024
3515,4,2024-11-01,-134,2,44,2024
3516,5,2024-11-01,-7,2,44,2024
3517,1,2024-11-02,-164,2,44,2024
3518,2,2024-11-02,-32,2,44,2024
3519,3,2024-11-02,-12,2,44,2024
3520,5,2024-11-02,-6,2,44,2024
3521,1,2024-11-03,-255,2,44,2024
3522,2,2024-11-03,-31,2,44,2024
3523,3,2024-11-03,-14,2,44,2024
3524,4,2024-11-03,-142,2,44,2024
3525,5,2024-11-03,-6,2,44,2024
3526,1,2024-11-04,-194,2,45,2024
3527,2,2024-11-04,-27,2,45,2024
3528,3,2024-11-04,-10,2,45,2024
3529,4,2024-11-04,-119,2,45,2024
3530,5,2024-11-04,-4,2,45,2024
3531,1,2024-11-05,-203,2,45,2024
3532,2,2024-11-05,-29,2,45,2024
3533,3,2024-11-05,-14,2,45,2024
3534,4,2024-11-05,-115,2,45,2024
3535,5,2024-11-05,-4,2,45,2024
3536,1,2024-11-06,-185,2,45,2024
3537,2,2024-11-06,-35,2,45,2024
3538,3,2024-11-06,-9,2,45,2024
3539,4,2024-11-06,-128,2,45,2024
3540,5,2024-11-06,-6,2,45,2024
3541,1,2024-11-07,-199,2,45,2024
3542,2,2024-11-07,-27,2,45,2024
3543,3,2024-11-07,-13,2,45,2024
3544,4,2024-11-07,-143,2,45,2024
3545,5,2024-11-07,-6,2,45,2024
3546,1,2024-11-08,-206,2,45,2024
3547,2,2024-11-08,-30,2,45,2024
3548,3,2024-11-08,-15,2,45,2024
3549,4,2024-11-08,-135,2,45,2024
3550,5,2024-11-08,-6,2,45,2024
3551,1,2024-11-09,-223,2,45,2024
3552,2,2024-11-09,-31,2,45,2024
3553,3,2024-11-09,-11,2,45,2024
3554,4,2024-11-09,-160,2,45,2024
3555,5,2024-11-09,-6,2,45,2024
3556,1,2024-11-10,-132,2,45,2024
3557,2,2024-11-10,-26,2,45,2024
3558,3,2024-11-10,-10,2,45,2024
3559,4,2024-11-10,-122,2,45,2024
3560,5,2024-11-10,-7,2,45,2024
3561,1,2024-11-11,-191,2,46,2024
3562,2,2024-11-11,-24,2,46,2024
3563,3,2024-11-11,-9,2,46,2024
3564,4,2024-11-11,-112,2,46,2024
3565,5,2024-11-11,-5,2,46,2024
3566,1,2024-11-12,-267,2,46,2024
3567,2,2024-11-12,-25,2,46,2024
3568,3,2024-11-12,-12,2,46,2024
3569,4,2024-11-12,-109,2,46,2024
3570,5,2024-11-12,-5,2,46,2024
3571,1,2024-11-13,-168,2,46,2024
3572,2,2024-11-13,-30,2,46,2024
3573,3,2024-11-13,-7,2,46,2024
3574,4,2024-11-13,-133,2,46,2024
3575,5,2024-11-13,-6,2,46,2024
3576,1,2024-11-14,-233,2,46,2024
3577,2,2024-11-14,-31,2,46,2024
3578,3,2024-11-14,-11,2,46,2024
3579,4,2024-11-14,-128,2,46,2024
3580,5,2024-11-14,-3,2,46,2024
3581,1,2024-11-15,-175,2,46,2024
3582,2,2024-11-15,-27,2,46,2024
3583,3,2024-11-15,-13,2,46,2024
3584,4,2024-11-15,-132,2,46,2024
3585,5,2024-11-15,-5,2,46,2024
3586,1,2024-11-16,-266,2,46,2024
3587,2,2024-11-16,-28,2,46,2024
3588,3,2024-11-16,-11,2,46,2024
3589,4,2024-11-16,-137,2,46,2024
3590,5,2024-11-16,-7,2,46,2024
3591,1,2024-11-17,-188,2,46,2024
3592,2,2024-11-17,-37,2,46,2024
3593,3,2024-11-17,-8,2,46,2024
3594,4,2024-11-17,-113,2,46,2024
3595,5,2024-11-17,-5,2,46,2024
3596,1,2024-11-18,-159,2,47,2024
3597,2,2024-11-18,-25,2,47,2024
3598,3,2024-11-18,-12,2,47,2024
3599,4,2024-11-18,-114,2,47,2024
3600,5,2024-11-18,-7,2,47,2024
3601,1,2024-11-19,-203,2,47,2024
3602,2,2024-11-19,-34,2,47,2024
3603,3,2024-11-19,-14,2,47,2024
3604,4,2024-11-19,-109,2,47,2024
3605,5,2024-11-19,-5,2,47,2024
3606,1,2024-11-20,-162,2,47,2024
3607,2,2024-11-20,-27,2,47,2024
3608,3,2024-11-20,-11,2,47,2024
3609,4,2024-11-20,-111,2,47,2024
3610,5,2024-11-20,-1,2,47,2024
3611,1,2024-11-21,-136,2,47,2024
3612,2,2024-11-21,-31,2,47,2024
3613,3,2024-11-21,-12,2,47,2024
3614,4,2024-11-21,-133,2,47,2024
3615,5,2024-11-21,-5,2,47,2024
3616,1,2024-11-22,-139,2,47,2024
3617,2,2024-11-22,-26,2,47,2024
3618,3,2024-11-22,-4,2,47,2024
3619,4,2024-11-22,-32,2,47,2024
3620,5,2024-11-22,-6,2,47,2024
3621,1,2024-11-23,-241,2,47,2024
3622,2,2024-11-23,-31,2,47,2024
3623,3,2024-11-23,-11,2,47,2024
3624,4,2024-11-23,-138,2,47,2024
3625,5,2024-11-23,-6,2,47,2024
3626,1,2024-11-24,-271,2,47,2024
3627,2,2024-11-24,-5,2,47,2024
3628,3,2024-11-24,-13,2,47,2024
3629,4,2024-11-24,-104,2,47,2024
3630,5,2024-11-24,-7,2,47,2024
3631,1,2024-11-25,-200,2,48,2024
3632,2,2024-11-25,-24,2,48,2024
3633,3,2024-11-25,-11,2,48,2024
3634,4,2024-11-25,-289,2,48,2024
3635,5,2024-11-25,-5,2,48,2024
3636,1,2024-11-26,-203,2,48,2024
3637,2,2024-11-26,-28,2,48,2024
3638,3,2024-11-26,-16,2,48,2024
3639,4,2024-11-26,-97,2,48,2024
3640,5,2024-11-26,-5,2,48,2024
3641,1,2024-11-27,-236,2,48,2024
3642,2,2024-11-27,-33,2,48,2024
3643,3,2024-11-27,-8,2,48,2024
3644,4,2024-11-27,-170,2,48,2024
3645,5,2024-11-27,-4,2,48,2024
3646,1,2024-11-28,-230,2,48,2024
3647,3,2024-11-28,-12,2,48,2024
3648,4,2024-11-28,-115,2,48,2024
3649,1,2024-11-29,-159,2,48,2024
3650,2,2024-11-29,-30,2,48,2024
3651,3,2024-11-29,-10,2,48,2024
3652,4,2024-11-29,-152,2,48,2024
3653,5,2024-11-29,-7,2,48,2024
3654,1,2024-11-30,-244,2,48,2024
3655,2,2024-11-30,-28,2,48,2024
3656,3,2024-11-30,-12,2,48,2024
3657,4,2024-11-30,-126,2,48,2024
3658,5,2024-11-30,-6,2,48,2024
3659,1,2024-12-01,-208,2,48,2024
3660,2,2024-12-01,-36,2,48,2024
3661,3,2024-12-01,-12,2,48,2024
3662,4,2024-12-01,-108,2,48,2024
3663,5,2024-12-01,-5,2,48,2024
3664,1,2024-12-02,-227,2,49,2024
3665,2,2024-12-02,-12,2,49,2024
3666,3,2024-12-02,-11,2,49,2024
3667,4,2024-12-02,-120,2,49,2024
3668,5,2024-12-02,-5,2,49,2024
3669,1,2024-12-03,-202,2,49,2024
3670,2,2024-12-03,-24,2,49,2024
3671,3,2024-12-03,-12,2,49,2024
3672,4,2024-12-03,-132,2,49,2024
3673,5,2024-12-03,-5,2,49,2024
3674,1,2024-12-04,-175,2,49,2024
3675,2,2024-12-04,-28,2,49,2024
3676,3,2024-12-04,-12,2,49,2024
3677,4,2024-12-04,-151,2,49,2024
3678,5,2024-12-04,-6,2,49,2024
3679,1,2024-12-05,-201,2,49,2024
3680,2,2024-12-05,-30,2,49,2024
3681,3,2024-12-05,-11,2,49,2024
3682,4,2024-12-05,-136,2,49,2024
3683,5,2024-12-05,-5,2,49,2024
3684,1,2024-12-06,-178,2,49,2024
3685,2,2024-12-06,-28,2,49,2024
3686,3,2024-12-06,-15,2,49,2024
3687,4,2024-12-06,-142,2,49,2024
3688,5,2024-12-06,-7,2,49,2024
3689,1,2024-12-07,-193,2,49,2024
3690,2,2024-12-07,-27,2,49,2024
3691,3,2024-12-07,-9,2,49,2024
3692,4,2024-12-07,-118,2,49,2024
3693,5,2024-12-07,-12,2,49,2024
3694,1,2024-12-08,-240,2,49,2024
3695,2,2024-12-08,-22,2,49,2024
3696,3,2024-12-08,-11,2,49,2024
3697,4,2024-12-08,-159,2,49,2024
3698,5,2024-12-08,-5,2,49,2024
3699,1,2024-12-09,-169,2,50,2024
3700,2,2024-12-09,-28,2,50,2024
3701,3,2024-12-09,-12,2,50,2024
3702,4,2024-12-09,-127,2,50,2024
3703,5,2024-12-09,-6,2,50,2024
3704,1,2024-12-10,-199,2,50,2024
3705,2,2024-12-10,-25,2,50,2024
3706,3,2024-12-10,-14,2,50,2024
3707,4,2024-12-10,-126,2,50,2024
3708,5,2024-12-10,-6,2,50,2024
3709,2,2024-12-11,-35,2,50,2024
3710,3,2024-12-11,-5,2,50,2024
3711,4,2024-12-11,-123,2,50,2024
3712,5,2024-12-11,-6,2,50,2024
3713,1,2024-12-12,-184,2,50,2024
3714,2,2024-12-12,-35,2,50,2024
3715,3,2024-12-12,-12,2,50,2024
3716,4,2024-12-12,-105,2,50,2024
3717,5,2024-12-12,-5,2,50,2024
3718,1,2024-12-13,-214,2,50,2024
3719,2,2024-12-13,-33,2,50,2024
3720,3,2024-12-13,-12,2,50,2024
3721,4,2024-12-13,-134,2,50,2024
3722,5,2024-12-13,-4,2,50,2024
3723,1,2024-12-14,-216,2,50,2024
3724,2,2024-12-14,-53,2,50,2024
3725,3,2024-12-14,-12,2,50,2024
3726,4,2024-12-14,-124,2,50,2024
3727,5,2024-12-14,-5,2,50,2024
3728,1,2024-12-15,-240,2,50,2024
3729,2,2024-12-15,-60,2,50,2024
3730,3,2024-12-15,-11,2,50,2024
3731,4,2024-12-15,-130,2,50,2024
3732,5,2024-12-15,-5,2,50,2024
3733,1,2024-12-16,-229,2,51,2024
3734,2,2024-12-16,-30,2,51,2024
3735,3,2024-12-16,-10,2,51,2024
3736,4,2024-12-16,-117,2,51,2024
3737,5,2024-12-16,-5,2,51,2024
3738,1,2024-12-17,-207,2,51,2024
3739,2,2024-12-17,-28,2,51,2024
3740,3,2024-12-17,-11,2,51,2024
3741,4,2024-12-17,-105,2,51,2024
3742,5,2024-12-17,-5,2,51,2024
3743,1,2024-12-18,-194,2,51,2024
3744,2,2024-12-18,-25,2,51,2024
3745,3,2024-12-18,-13,2,51,2024
3746,4,2024-12-18,-136,2,51,2024
3747,5,2024-12-18,-6,2,51,2024
3748,1,2024-12-19,-174,2,51,2024
3749,2,2024-12-19,-32,2,51,2024
3750,3,2024-12-19,-13,2,51,2024
3751,4,2024-12-19,-155,2,51,2024
3752,5,2024-12-19,-6,2,51,2024
3753,1,2024-12-20,-81,2,51,2024
3754,2,2024-12-20,-22,2,51,2024
3755,3,2024-12-20,-13,2,51,2024
3756,4,2024-12-20,-170,2,51,2024
3757,5,2024-12-20,-5,2,51,2024
3758,1,2024-12-21,-182,2,51,2024
3759,2,2024-12-21,-27,2,51,2024
3760,3,2024-12-21,-14,2,51,2024
3761,4,2024-12-21,-119,2,51,2024
3762,5,2024-12-21,-6,2,51,2024
3763,1,2024-12-22,-252,2,51,2024
3764,3,2024-12-22,-12,2,51,2024
3765,4,2024-12-22,-119,2,51,2024
3766,5,2024-12-22,-5,2,51,2024
3767,1,2024-12-23,-175,2,52,2024
3768,2,2024-12-23,-36,2,52,2024
3769,3,2024-12-23,-13,2,52,2024
3770,4,2024-12-23,-234,2,52,2024
3771,5,2024-12-23,-5,2,52,2024
3772,1,2024-12-24,-416,2,52,2024
3773,2,2024-12-24,-59,2,52,2024
3774,3,2024-12-24,-23,2,52,2024
3775,4,2024-12-24,-291,2,52,2024
3776,5,2024-12-24,-9,2,52,2024
3777,1,2024-12-25,-385,2,52,2024
3778,2,2024-12-25,-58,2,52,2024
3779,3,2024-12-25,-27,2,52,2024
3780,4,2024-12-25,-254,2,52,2024
